Tag	1094508.3	203119.11	31899.1	394503.7
TAG1752	"fig|1094508.3.peg.137,fig|1094508.3.peg.138,fig|1094508.3.peg.141"	fig|203119.11.peg.417	"fig|31899.10.peg.2831|SAMN05216182_2585,fig|31899.10.peg.486|SAMN05216182_0356,fig|31899.10.peg.490|SAMN05216182_0360"	"fig|394503.7.peg.1263,fig|394503.7.peg.1691,fig|394503.7.peg.2045,fig|394503.7.peg.2767,fig|394503.7.peg.56"
TAG1753	fig|1094508.3.peg.1381	-	-	-
TAG1754	fig|1094508.3.peg.1382	-	-	-
TAG1755	fig|1094508.3.peg.1383	-	-	-
TAG1756	"fig|1094508.3.peg.1385,fig|1094508.3.peg.472"	fig|203119.11.peg.1999	-	fig|394503.7.peg.1603
TAG1757	fig|1094508.3.peg.1387	-	-	-
TAG1758	fig|1094508.3.peg.1388	-	-	-
TAG1759	fig|1094508.3.peg.1389	-	-	-
TAG1760	fig|1094508.3.peg.1390	-	-	-
TAG1761	fig|1094508.3.peg.1391	-	-	-
TAG1762	fig|1094508.3.peg.1392	-	-	-
TAG1763	fig|1094508.3.peg.1394	-	-	-
TAG1764	fig|1094508.3.peg.1397	-	-	-
TAG1765	fig|1094508.3.peg.1398	-	-	-
TAG1766	fig|1094508.3.peg.1400	-	-	-
TAG1767	fig|1094508.3.peg.1409	-	-	-
TAG1768	fig|1094508.3.peg.1414	-	-	-
TAG1769	fig|1094508.3.peg.1421	-	-	-
TAG1770	fig|1094508.3.peg.1422	-	-	-
TAG1771	"fig|1094508.3.peg.1424,fig|1094508.3.peg.1429"	-	-	-
TAG1772	fig|1094508.3.peg.1428	-	-	-
TAG1773	fig|1094508.3.peg.142	-	-	-
TAG1774	fig|1094508.3.peg.1458	-	-	-
TAG1775	fig|1094508.3.peg.1469	-	fig|31899.10.peg.1314|SAMN05216182_1126	fig|394503.7.peg.148
TAG1776	fig|1094508.3.peg.148	-	-	-
TAG1777	fig|1094508.3.peg.1492	-	-	-
TAG1778	fig|1094508.3.peg.1493	-	-	-
TAG1779	fig|1094508.3.peg.149	-	-	-
TAG1780	fig|1094508.3.peg.1525	-	-	-
TAG1781	fig|1094508.3.peg.1526	-	-	-
TAG1782	fig|1094508.3.peg.1534	-	-	-
TAG1783	fig|1094508.3.peg.1535	-	-	-
TAG1784	fig|1094508.3.peg.1546	-	-	-
TAG1785	fig|1094508.3.peg.1566	-	-	-
TAG1786	fig|1094508.3.peg.1578	-	-	-
TAG1787	fig|1094508.3.peg.1579	-	-	-
TAG1788	fig|1094508.3.peg.1606	-	-	-
TAG1789	fig|1094508.3.peg.162	-	-	-
TAG1790	fig|1094508.3.peg.1645	-	-	-
TAG1791	fig|1094508.3.peg.1648	-	-	-
TAG1792	fig|1094508.3.peg.1650	-	-	-
TAG1793	fig|1094508.3.peg.1662	-	-	-
TAG1794	fig|1094508.3.peg.1685	-	-	-
TAG1795	fig|1094508.3.peg.1686	-	-	-
TAG1796	fig|1094508.3.peg.1688	-	-	-
TAG1797	fig|1094508.3.peg.1689	-	-	-
TAG1798	fig|1094508.3.peg.1690	-	-	-
TAG1799	fig|1094508.3.peg.1727	-	-	-
TAG1800	fig|1094508.3.peg.1762	-	-	-
TAG1801	fig|1094508.3.peg.1765	-	-	-
TAG1802	fig|1094508.3.peg.1784	fig|203119.11.peg.973	fig|31899.10.peg.1655|SAMN05216182_1448	fig|394503.7.peg.721
TAG1803	fig|1094508.3.peg.180	-	-	-
TAG1804	fig|1094508.3.peg.181	-	-	-
TAG1805	fig|1094508.3.peg.183	-	-	-
TAG1806	fig|1094508.3.peg.1857	-	-	-
TAG1807	fig|1094508.3.peg.185	-	-	-
TAG1808	fig|1094508.3.peg.186	-	-	-
TAG1809	fig|1094508.3.peg.1874	-	-	-
TAG1810	fig|1094508.3.peg.187	-	-	-
TAG1811	fig|1094508.3.peg.188	-	-	-
TAG1812	fig|1094508.3.peg.194	-	-	-
TAG1813	fig|1094508.3.peg.1977	-	-	-
TAG1814	fig|1094508.3.peg.1978	-	-	-
TAG1815	fig|1094508.3.peg.1989	-	-	-
TAG1816	fig|1094508.3.peg.1991	-	-	-
TAG1817	fig|1094508.3.peg.2008	-	-	-
TAG1818	fig|1094508.3.peg.2010	-	-	-
TAG1819	fig|1094508.3.peg.2011	-	-	-
TAG1820	fig|1094508.3.peg.2017	-	-	-
TAG1821	fig|1094508.3.peg.2018	-	-	-
TAG1822	fig|1094508.3.peg.2019	-	-	-
TAG1823	fig|1094508.3.peg.2020	-	-	-
TAG1824	fig|1094508.3.peg.2033	-	-	-
TAG1825	fig|1094508.3.peg.2042	-	-	-
TAG1826	fig|1094508.3.peg.2043	-	-	-
TAG1827	fig|1094508.3.peg.2054	-	-	-
TAG1828	fig|1094508.3.peg.2058	-	-	-
TAG1829	fig|1094508.3.peg.2059	-	-	-
TAG1830	fig|1094508.3.peg.205	-	-	-
TAG1831	fig|1094508.3.peg.2061	-	-	-
TAG1832	fig|1094508.3.peg.2062	-	-	-
TAG1833	fig|1094508.3.peg.2063	-	-	-
TAG1834	fig|1094508.3.peg.2077	-	-	-
TAG1835	fig|1094508.3.peg.2086	-	-	-
TAG1836	fig|1094508.3.peg.2090	-	-	-
TAG1837	fig|1094508.3.peg.2107	-	-	-
TAG1838	fig|1094508.3.peg.2111	-	-	-
TAG1839	fig|1094508.3.peg.2115	-	-	-
TAG1840	"fig|1094508.3.peg.1216,fig|1094508.3.peg.2118"	-	fig|31899.10.peg.1403|SAMN05216182_1208	-
TAG1841	fig|1094508.3.peg.211	fig|203119.11.peg.2584	-	-
TAG1842	fig|1094508.3.peg.2123	-	-	-
TAG1843	"fig|1094508.3.peg.214,fig|1094508.3.peg.216"	-	-	-
TAG1844	fig|1094508.3.peg.2175	-	-	-
TAG1845	fig|1094508.3.peg.2190	-	-	-
TAG1846	"fig|1094508.3.peg.1075,fig|1094508.3.peg.2207"	-	fig|31899.10.peg.1576|SAMN05216182_1374	-
TAG1847	fig|1094508.3.peg.220	-	-	-
TAG1848	fig|1094508.3.peg.221	-	-	-
TAG1849	fig|1094508.3.peg.2239	-	-	-
TAG1850	fig|1094508.3.peg.2246	-	-	-
TAG1851	fig|1094508.3.peg.2268	-	-	-
TAG1852	fig|1094508.3.peg.2272	-	-	-
TAG1853	fig|1094508.3.peg.2279	-	-	-
TAG1854	fig|1094508.3.peg.228	-	-	-
TAG1855	fig|1094508.3.peg.2280	-	-	-
TAG1856	fig|1094508.3.peg.2281	-	fig|31899.10.peg.1027|SAMN05216182_0859	fig|394503.7.peg.442
TAG1857	"fig|1094508.3.peg.152,fig|1094508.3.peg.2286,fig|1094508.3.peg.344"	fig|203119.11.peg.1072	-	-
TAG1858	fig|1094508.3.peg.2291	-	-	-
TAG1859	fig|1094508.3.peg.2305	-	-	-
TAG1860	fig|1094508.3.peg.230	-	-	-
TAG1861	fig|1094508.3.peg.2310	-	-	-
TAG1862	fig|1094508.3.peg.2312	-	-	-
TAG1863	fig|1094508.3.peg.2318	-	-	-
TAG1864	fig|1094508.3.peg.2320	-	-	-
TAG1865	fig|1094508.3.peg.2322	-	-	-
TAG1866	fig|1094508.3.peg.2323	-	-	-
TAG1867	fig|1094508.3.peg.2329	-	-	-
TAG1868	fig|1094508.3.peg.2334	-	-	-
TAG1869	fig|1094508.3.peg.2335	-	-	-
TAG1870	fig|1094508.3.peg.2340	-	-	-
TAG1871	fig|1094508.3.peg.2341	-	-	-
TAG1872	fig|1094508.3.peg.2348	-	-	-
TAG1873	fig|1094508.3.peg.2355	-	-	-
TAG1874	fig|1094508.3.peg.2361	-	-	-
TAG1875	fig|1094508.3.peg.2371	-	-	-
TAG1876	fig|1094508.3.peg.237	-	-	-
TAG1877	fig|1094508.3.peg.2404	-	-	-
TAG1878	fig|1094508.3.peg.2405	-	-	-
TAG1879	fig|1094508.3.peg.2406	-	-	-
TAG1880	fig|1094508.3.peg.2409	-	-	-
TAG1881	fig|1094508.3.peg.2410	-	-	-
TAG1882	fig|1094508.3.peg.2411	-	-	-
TAG1883	fig|1094508.3.peg.2414	-	-	-
TAG1884	fig|1094508.3.peg.2416	-	-	-
TAG1885	fig|1094508.3.peg.2417	-	-	-
TAG1886	fig|1094508.3.peg.2423	-	-	-
TAG1887	fig|1094508.3.peg.2425	-	-	-
TAG1888	fig|1094508.3.peg.2426	-	-	-
TAG1889	fig|1094508.3.peg.2427	-	-	-
TAG1890	fig|1094508.3.peg.2432	-	-	-
TAG1891	fig|1094508.3.peg.2434	-	-	-
TAG1892	fig|1094508.3.peg.2435	-	-	-
TAG1893	fig|1094508.3.peg.2436	-	-	-
TAG1894	fig|1094508.3.peg.2437	-	-	-
TAG1895	fig|1094508.3.peg.2438	-	-	-
TAG1896	fig|1094508.3.peg.2440	-	-	-
TAG1897	fig|1094508.3.peg.2441	-	-	-
TAG1898	fig|1094508.3.peg.2443	-	-	-
TAG1899	fig|1094508.3.peg.2444	-	-	-
TAG1900	fig|1094508.3.peg.2445	-	-	-
TAG1901	fig|1094508.3.peg.2446	-	-	-
TAG1902	fig|1094508.3.peg.2447	-	-	-
TAG1903	fig|1094508.3.peg.2448	-	-	-
TAG1904	fig|1094508.3.peg.2449	-	-	-
TAG1905	fig|1094508.3.peg.2450	-	-	-
TAG1906	fig|1094508.3.peg.2451	-	-	-
TAG1907	fig|1094508.3.peg.2455	-	-	-
TAG1908	fig|1094508.3.peg.2456	fig|203119.11.peg.1812	-	-
TAG1909	fig|1094508.3.peg.2457	-	-	-
TAG1910	fig|1094508.3.peg.2458	-	-	-
TAG1911	fig|1094508.3.peg.2459	-	-	-
TAG1912	fig|1094508.3.peg.2461	-	-	-
TAG1913	fig|1094508.3.peg.2463	-	-	-
TAG1914	fig|1094508.3.peg.2464	-	-	-
TAG1915	fig|1094508.3.peg.2465	-	-	-
TAG1916	fig|1094508.3.peg.2467	-	-	-
TAG1917	fig|1094508.3.peg.2469	-	-	-
TAG1918	fig|1094508.3.peg.2470	-	-	-
TAG1919	fig|1094508.3.peg.2471	-	-	-
TAG1920	fig|1094508.3.peg.2472	-	-	-
TAG1921	fig|1094508.3.peg.2473	-	-	-
TAG1922	fig|1094508.3.peg.2476	-	-	-
TAG1923	fig|1094508.3.peg.2478	-	-	-
TAG1924	fig|1094508.3.peg.2479	-	-	-
TAG1925	fig|1094508.3.peg.2481	-	-	-
TAG1926	fig|1094508.3.peg.2482	-	-	-
TAG1927	fig|1094508.3.peg.2483	-	-	-
TAG1928	fig|1094508.3.peg.2484	-	-	-
TAG1929	fig|1094508.3.peg.2485	-	-	-
TAG1930	fig|1094508.3.peg.2488	-	-	-
TAG1931	fig|1094508.3.peg.2490	-	-	-
TAG1932	fig|1094508.3.peg.2516	-	-	-
TAG1933	fig|1094508.3.peg.2537	-	-	-
TAG1934	fig|1094508.3.peg.2541	-	-	-
TAG1935	fig|1094508.3.peg.2548	-	-	-
TAG1936	fig|1094508.3.peg.2551	-	-	-
TAG1937	fig|1094508.3.peg.2553	-	-	-
TAG1938	fig|1094508.3.peg.2554	-	-	-
TAG1939	fig|1094508.3.peg.2556	-	-	-
TAG1940	fig|1094508.3.peg.2566	-	fig|31899.10.peg.1439|SAMN05216182_1238	-
TAG1941	fig|1094508.3.peg.2569	-	-	-
TAG1942	fig|1094508.3.peg.2592	-	-	-
TAG1943	fig|1094508.3.peg.2593	fig|203119.11.peg.3167	fig|31899.10.peg.2429|SAMN05216182_2213	fig|394503.7.peg.46
TAG1944	fig|1094508.3.peg.2599	fig|203119.11.peg.1468	fig|31899.10.peg.2275|SAMN05216182_2063	fig|394503.7.peg.1497
TAG1945	fig|1094508.3.peg.260	-	-	-
TAG1946	fig|1094508.3.peg.2611	-	-	-
TAG1947	fig|1094508.3.peg.261	-	-	-
TAG1948	fig|1094508.3.peg.2622	-	-	-
TAG1949	fig|1094508.3.peg.2630	-	-	-
TAG1950	fig|1094508.3.peg.2646	-	-	-
TAG1951	fig|1094508.3.peg.2647	-	-	-
TAG1952	fig|1094508.3.peg.2668	-	-	-
TAG1953	fig|1094508.3.peg.2705	-	-	-
TAG1954	fig|1094508.3.peg.271	-	-	-
TAG1955	fig|1094508.3.peg.2711	-	-	-
TAG1956	fig|1094508.3.peg.2723	-	-	-
TAG1957	fig|1094508.3.peg.2724	-	-	-
TAG1958	fig|1094508.3.peg.2725	-	-	-
TAG1959	fig|1094508.3.peg.2726	-	-	-
TAG1960	fig|1094508.3.peg.2727	-	-	-
TAG1961	fig|1094508.3.peg.2728	-	-	-
TAG1962	fig|1094508.3.peg.2729	-	-	-
TAG1963	fig|1094508.3.peg.2730	-	-	-
TAG1964	fig|1094508.3.peg.2731	-	-	-
TAG1965	fig|1094508.3.peg.2732	-	fig|31899.10.peg.3128|SAMN05216182_2853	-
TAG1966	fig|1094508.3.peg.2733	-	-	-
TAG1967	fig|1094508.3.peg.2734	-	-	-
TAG1968	fig|1094508.3.peg.2735	-	-	-
TAG1969	fig|1094508.3.peg.2736	-	-	-
TAG1970	fig|1094508.3.peg.2737	-	-	-
TAG1971	fig|1094508.3.peg.2738	-	-	-
TAG1972	fig|1094508.3.peg.2739	-	-	-
TAG1973	fig|1094508.3.peg.2740	-	-	-
TAG1974	fig|1094508.3.peg.2741	-	-	-
TAG1975	fig|1094508.3.peg.2742	-	-	-
TAG1976	fig|1094508.3.peg.2743	-	-	-
TAG1977	fig|1094508.3.peg.2744	-	-	-
TAG1978	fig|1094508.3.peg.2745	-	-	-
TAG1979	fig|1094508.3.peg.2746	-	-	-
TAG1980	fig|1094508.3.peg.2748	-	-	-
TAG1981	fig|1094508.3.peg.2749	-	-	-
TAG1982	fig|1094508.3.peg.2750	-	-	-
TAG1983	fig|1094508.3.peg.2751	-	-	-
TAG1984	fig|1094508.3.peg.2752	-	-	-
TAG1985	fig|1094508.3.peg.2753	-	-	-
TAG1986	fig|1094508.3.peg.2754	-	-	-
TAG1987	fig|1094508.3.peg.2755	-	-	-
TAG1988	fig|1094508.3.peg.2756	-	-	-
TAG1989	fig|1094508.3.peg.2758	-	-	-
TAG1990	fig|1094508.3.peg.2759	-	-	-
TAG1991	fig|1094508.3.peg.276	-	-	-
TAG1992	fig|1094508.3.peg.2760	-	-	-
TAG1993	fig|1094508.3.peg.2761	-	-	-
TAG1994	fig|1094508.3.peg.2762	-	-	-
TAG1995	fig|1094508.3.peg.2763	-	-	-
TAG1996	fig|1094508.3.peg.2766	-	-	-
TAG1997	fig|1094508.3.peg.2768	-	-	-
TAG1998	fig|1094508.3.peg.2769	-	-	-
TAG1999	fig|1094508.3.peg.277	-	-	-
TAG2000	fig|1094508.3.peg.2770	-	-	-
TAG2001	fig|1094508.3.peg.2771	-	-	-
TAG2002	fig|1094508.3.peg.2772	-	-	-
TAG2003	fig|1094508.3.peg.2773	-	-	-
TAG2004	fig|1094508.3.peg.2774	-	-	-
TAG2005	fig|1094508.3.peg.2776	-	-	-
TAG2006	fig|1094508.3.peg.2777	-	-	-
TAG2007	fig|1094508.3.peg.2778	-	-	-
TAG2008	fig|1094508.3.peg.2779	-	-	-
TAG2009	fig|1094508.3.peg.2780	-	-	-
TAG2010	fig|1094508.3.peg.2781	-	-	-
TAG2011	fig|1094508.3.peg.2782	-	-	-
TAG2012	fig|1094508.3.peg.2783	-	-	-
TAG2013	fig|1094508.3.peg.2784	-	-	-
TAG2014	fig|1094508.3.peg.2785	-	-	-
TAG2015	fig|1094508.3.peg.2786	-	-	-
TAG2016	fig|1094508.3.peg.2787	-	-	-
TAG2017	fig|1094508.3.peg.2788	-	-	-
TAG2018	fig|1094508.3.peg.2789	-	-	-
TAG2019	fig|1094508.3.peg.2790	-	-	-
TAG2020	fig|1094508.3.peg.2791	-	-	-
TAG2021	fig|1094508.3.peg.2792	-	-	-
TAG2022	fig|1094508.3.peg.2793	-	-	-
TAG2023	fig|1094508.3.peg.2794	-	-	-
TAG2024	fig|1094508.3.peg.2795	-	-	-
TAG2025	fig|1094508.3.peg.2798	-	-	-
TAG2026	fig|1094508.3.peg.2799	-	-	-
TAG2027	fig|1094508.3.peg.2800	-	-	-
TAG2028	fig|1094508.3.peg.2801	-	-	-
TAG2029	fig|1094508.3.peg.2802	-	-	-
TAG2030	fig|1094508.3.peg.2803	-	-	-
TAG2031	fig|1094508.3.peg.2804	-	-	-
TAG2032	fig|1094508.3.peg.2805	-	-	-
TAG2033	fig|1094508.3.peg.2806	-	-	-
TAG2034	fig|1094508.3.peg.2807	-	-	-
TAG2035	fig|1094508.3.peg.2808	-	-	-
TAG2036	fig|1094508.3.peg.281	-	-	-
TAG2037	fig|1094508.3.peg.2810	-	-	-
TAG2038	fig|1094508.3.peg.2811	-	-	-
TAG2039	fig|1094508.3.peg.2812	-	-	-
TAG2040	fig|1094508.3.peg.2813	-	-	-
TAG2041	fig|1094508.3.peg.2815	-	-	-
TAG2042	fig|1094508.3.peg.2816	-	-	-
TAG2043	fig|1094508.3.peg.2817	-	-	-
TAG2044	fig|1094508.3.peg.2818	-	-	-
TAG2045	fig|1094508.3.peg.2819	-	-	-
TAG2046	fig|1094508.3.peg.2820	-	-	-
TAG2047	fig|1094508.3.peg.2822	-	-	-
TAG2048	fig|1094508.3.peg.2823	-	-	-
TAG2049	fig|1094508.3.peg.2824	-	-	-
TAG2050	fig|1094508.3.peg.2825	-	-	-
TAG2051	fig|1094508.3.peg.2826	-	-	-
TAG2052	fig|1094508.3.peg.2827	-	-	-
TAG2053	fig|1094508.3.peg.2828	-	-	-
TAG2054	fig|1094508.3.peg.2829	-	-	-
TAG2055	fig|1094508.3.peg.2830	-	-	-
TAG2056	fig|1094508.3.peg.2834	-	-	-
TAG2057	fig|1094508.3.peg.2835	-	-	-
TAG2058	fig|1094508.3.peg.2836	-	-	-
TAG2059	fig|1094508.3.peg.2838	-	-	-
TAG2060	fig|1094508.3.peg.2839	-	-	-
TAG2061	fig|1094508.3.peg.2841	-	-	-
TAG2062	fig|1094508.3.peg.2842	-	-	-
TAG2063	fig|1094508.3.peg.2843	-	-	-
TAG2064	fig|1094508.3.peg.2844	-	-	-
TAG2065	fig|1094508.3.peg.2846	-	-	-
TAG2066	fig|1094508.3.peg.2848	-	-	-
TAG2067	fig|1094508.3.peg.2849	-	-	-
TAG2068	fig|1094508.3.peg.2850	-	-	-
TAG2069	fig|1094508.3.peg.2851	-	-	-
TAG2070	fig|1094508.3.peg.2852	-	-	-
TAG2071	fig|1094508.3.peg.2853	-	-	-
TAG2072	fig|1094508.3.peg.2854	-	-	-
TAG2073	fig|1094508.3.peg.288	-	-	-
TAG2074	fig|1094508.3.peg.289	-	-	-
TAG2075	fig|1094508.3.peg.292	-	-	-
TAG2076	fig|1094508.3.peg.3	-	-	-
TAG2077	fig|1094508.3.peg.331	-	-	-
TAG2078	fig|1094508.3.peg.334	-	-	-
TAG2079	fig|1094508.3.peg.346	-	-	-
TAG2080	fig|1094508.3.peg.347	-	-	-
TAG2081	fig|1094508.3.peg.348	-	-	-
TAG2082	fig|1094508.3.peg.360	-	-	-
TAG2083	fig|1094508.3.peg.361	-	-	-
TAG2084	fig|1094508.3.peg.364	-	-	-
TAG2085	fig|1094508.3.peg.367	-	-	-
TAG2086	fig|1094508.3.peg.370	-	-	-
TAG2087	fig|1094508.3.peg.384	-	-	-
TAG2088	fig|1094508.3.peg.385	fig|203119.11.peg.2477	fig|31899.10.peg.1072|SAMN05216182_0896	fig|394503.7.peg.3465
TAG2089	"fig|1094508.3.peg.2103,fig|1094508.3.peg.390"	-	"fig|31899.10.peg.170|SAMN05216182_0100,fig|31899.10.peg.598|SAMN05216182_0456"	fig|394503.7.peg.1229
TAG2090	fig|1094508.3.peg.391	-	-	-
TAG2091	fig|1094508.3.peg.406	-	-	-
TAG2092	fig|1094508.3.peg.407	-	-	-
TAG2093	fig|1094508.3.peg.408	-	-	-
TAG2094	fig|1094508.3.peg.409	-	-	-
TAG2095	fig|1094508.3.peg.410	-	-	-
TAG2096	fig|1094508.3.peg.411	-	-	-
TAG2097	fig|1094508.3.peg.412	-	-	-
TAG2098	fig|1094508.3.peg.420	-	-	-
TAG2099	fig|1094508.3.peg.432	-	-	-
TAG2100	fig|1094508.3.peg.433	-	-	-
TAG2101	fig|1094508.3.peg.436	-	-	-
TAG2102	fig|1094508.3.peg.455	-	-	-
TAG2103	fig|1094508.3.peg.457	-	-	-
TAG2104	fig|1094508.3.peg.458	-	-	-
TAG2105	fig|1094508.3.peg.459	-	-	-
TAG2106	fig|1094508.3.peg.463	-	-	-
TAG2107	fig|1094508.3.peg.465	-	-	-
TAG2108	fig|1094508.3.peg.466	-	-	-
TAG2109	fig|1094508.3.peg.467	-	-	-
TAG2110	fig|1094508.3.peg.468	-	-	-
TAG2111	fig|1094508.3.peg.469	-	-	-
TAG2112	fig|1094508.3.peg.470	-	-	-
TAG2113	"fig|1094508.3.peg.1386,fig|1094508.3.peg.473"	-	-	-
TAG2114	fig|1094508.3.peg.474	-	-	-
TAG2115	fig|1094508.3.peg.475	-	-	-
TAG2116	fig|1094508.3.peg.477	-	-	-
TAG2117	fig|1094508.3.peg.478	-	-	-
TAG2118	fig|1094508.3.peg.479	-	-	-
TAG2119	fig|1094508.3.peg.480	-	-	-
TAG2120	fig|1094508.3.peg.482	-	-	-
TAG2121	fig|1094508.3.peg.483	-	-	-
TAG2122	fig|1094508.3.peg.484	-	-	-
TAG2123	fig|1094508.3.peg.485	-	-	-
TAG2124	fig|1094508.3.peg.486	-	-	-
TAG2125	fig|1094508.3.peg.489	-	-	-
TAG2126	fig|1094508.3.peg.490	-	-	-
TAG2127	fig|1094508.3.peg.491	-	-	-
TAG2128	fig|1094508.3.peg.492	-	-	-
TAG2129	fig|1094508.3.peg.502	-	-	-
TAG2130	fig|1094508.3.peg.504	-	fig|31899.10.peg.2910|SAMN05216182_2657	-
TAG2131	fig|1094508.3.peg.505	-	-	-
TAG2132	fig|1094508.3.peg.507	-	-	-
TAG2133	fig|1094508.3.peg.509	-	-	-
TAG2134	fig|1094508.3.peg.50	-	-	-
TAG2135	fig|1094508.3.peg.511	-	-	-
TAG2136	fig|1094508.3.peg.512	-	-	-
TAG2137	fig|1094508.3.peg.513	-	-	-
TAG2138	fig|1094508.3.peg.514	-	-	-
TAG2139	fig|1094508.3.peg.515	-	-	-
TAG2140	fig|1094508.3.peg.520	-	-	-
TAG2141	fig|1094508.3.peg.532	-	-	-
TAG2142	fig|1094508.3.peg.557	-	-	-
TAG2143	fig|1094508.3.peg.55	-	fig|31899.10.peg.1913|SAMN05216182_1699	fig|394503.7.peg.1506
TAG2144	fig|1094508.3.peg.588	-	-	-
TAG2145	fig|1094508.3.peg.589	-	-	-
TAG2146	fig|1094508.3.peg.590	-	-	-
TAG2147	fig|1094508.3.peg.591	-	-	-
TAG2148	fig|1094508.3.peg.592	-	-	-
TAG2149	fig|1094508.3.peg.595	-	-	-
TAG2150	fig|1094508.3.peg.599	-	-	-
TAG2151	fig|1094508.3.peg.600	-	-	-
TAG2152	fig|1094508.3.peg.603	-	-	-
TAG2153	fig|1094508.3.peg.607	-	-	-
TAG2154	fig|1094508.3.peg.608	-	-	-
TAG2155	fig|1094508.3.peg.610	-	-	-
TAG2156	fig|1094508.3.peg.611	-	-	-
TAG2157	fig|1094508.3.peg.614	-	-	-
TAG2158	fig|1094508.3.peg.615	-	-	-
TAG2159	fig|1094508.3.peg.629	-	-	-
TAG2160	fig|1094508.3.peg.659	fig|203119.11.peg.2227	fig|31899.10.peg.131|SAMN05216182_0060	fig|394503.7.peg.172
TAG2161	fig|1094508.3.peg.663	-	-	-
TAG2162	fig|1094508.3.peg.666	-	-	-
TAG2163	fig|1094508.3.peg.667	-	-	-
TAG2164	fig|1094508.3.peg.668	-	-	-
TAG2165	fig|1094508.3.peg.669	-	-	-
TAG2166	fig|1094508.3.peg.670	-	-	-
TAG2167	fig|1094508.3.peg.674	-	-	-
TAG2168	fig|1094508.3.peg.683	-	-	-
TAG2169	fig|1094508.3.peg.70	-	-	-
TAG2170	fig|1094508.3.peg.700	-	-	-
TAG2171	fig|1094508.3.peg.71	-	-	-
TAG2172	fig|1094508.3.peg.715	-	-	-
TAG2173	fig|1094508.3.peg.717	-	-	-
TAG2174	fig|1094508.3.peg.718	-	-	-
TAG2175	fig|1094508.3.peg.719	-	-	-
TAG2176	fig|1094508.3.peg.72	-	-	-
TAG2177	fig|1094508.3.peg.720	-	-	-
TAG2178	fig|1094508.3.peg.726	-	-	-
TAG2179	fig|1094508.3.peg.770	-	-	-
TAG2180	fig|1094508.3.peg.772	-	-	-
TAG2181	"fig|1094508.3.peg.654,fig|1094508.3.peg.774"	-	-	fig|394503.7.peg.3461
TAG2182	fig|1094508.3.peg.776	-	-	-
TAG2183	fig|1094508.3.peg.784	-	-	-
TAG2184	fig|1094508.3.peg.785	-	-	-
TAG2185	fig|1094508.3.peg.786	-	-	-
TAG2186	fig|1094508.3.peg.792	-	-	-
TAG2187	fig|1094508.3.peg.793	-	-	-
TAG2188	fig|1094508.3.peg.800	-	-	-
TAG2189	fig|1094508.3.peg.804	-	-	-
TAG2190	fig|1094508.3.peg.806	-	-	-
TAG2191	fig|1094508.3.peg.807	-	-	-
TAG2192	fig|1094508.3.peg.818	-	-	fig|394503.7.peg.1206
TAG2193	fig|1094508.3.peg.825	-	-	-
TAG2194	fig|1094508.3.peg.833	-	-	-
TAG2195	fig|1094508.3.peg.835	fig|203119.11.peg.2834	fig|31899.10.peg.1095|SAMN05216182_0918	fig|394503.7.peg.3159
TAG2196	fig|1094508.3.peg.837	-	-	-
TAG2197	fig|1094508.3.peg.838	-	-	-
TAG2198	fig|1094508.3.peg.841	-	-	-
TAG2199	fig|1094508.3.peg.848	-	-	-
TAG2200	fig|1094508.3.peg.851	-	-	-
TAG2201	fig|1094508.3.peg.857	-	-	-
TAG2202	fig|1094508.3.peg.858	-	-	-
TAG2203	fig|1094508.3.peg.861	-	-	-
TAG2204	fig|1094508.3.peg.865	-	fig|31899.10.peg.2817|SAMN05216182_2572	-
TAG2205	fig|1094508.3.peg.868	-	-	-
TAG2206	fig|1094508.3.peg.869	-	fig|31899.10.peg.3091|SAMN05216182_2819	-
TAG2207	fig|1094508.3.peg.86	-	-	-
TAG2208	fig|1094508.3.peg.875	-	-	-
TAG2209	fig|1094508.3.peg.879	-	-	-
TAG2210	fig|1094508.3.peg.881	-	-	-
TAG2211	fig|1094508.3.peg.882	-	-	-
TAG2212	fig|1094508.3.peg.883	-	-	-
TAG2213	fig|1094508.3.peg.884	-	-	-
TAG2214	fig|1094508.3.peg.886	-	-	-
TAG2215	fig|1094508.3.peg.887	-	-	-
TAG2216	fig|1094508.3.peg.888	-	-	-
TAG2217	fig|1094508.3.peg.890	-	-	-
TAG2218	fig|1094508.3.peg.892	-	-	-
TAG2219	fig|1094508.3.peg.893	-	-	-
TAG2220	fig|1094508.3.peg.898	-	-	-
TAG2221	fig|1094508.3.peg.900	-	-	-
TAG2222	fig|1094508.3.peg.901	-	-	-
TAG2223	fig|1094508.3.peg.902	-	-	-
TAG2224	fig|1094508.3.peg.904	-	-	-
TAG2225	fig|1094508.3.peg.909	-	-	-
TAG2226	fig|1094508.3.peg.92	-	-	-
TAG2227	fig|1094508.3.peg.939	-	-	fig|394503.7.peg.1669
TAG2228	fig|1094508.3.peg.93	-	-	-
TAG2229	fig|1094508.3.peg.940	-	-	-
TAG2230	fig|1094508.3.peg.941	-	-	-
TAG2231	fig|1094508.3.peg.94	-	-	-
TAG2232	fig|1094508.3.peg.956	-	-	-
TAG2233	"fig|1094508.3.peg.1200,fig|1094508.3.peg.2315,fig|1094508.3.peg.959"	-	fig|31899.10.peg.371|SAMN05216182_0245	fig|394503.7.peg.3092
TAG2234	fig|1094508.3.peg.96	-	-	-
